_id,Year,MUNO,forest_name,Product_Type,Spp_Group1,Spp_Group3,Volume
14424,2004,110,Abitibi River (110),Other,White Birch,Poplar/Birch,21
14425,2004,110,Abitibi River (110),Other,Poplar,Poplar/Birch,16.58099937
14426,2004,110,Abitibi River (110),Paper,Jack Pine,SPF,1787.607056
14427,2004,110,Abitibi River (110),Paper,Spruce,SPF,189268.5
14428,2004,110,Abitibi River (110),Paper,Balsam Fir,SPF,8765.617188
14429,2004,110,Abitibi River (110),Pulp,Jack Pine,SPF,2538.168945
14430,2004,110,Abitibi River (110),Pulp,Spruce,SPF,36663.24219
14431,2004,110,Abitibi River (110),Pulp,Balsam Fir,SPF,4363.328125
14432,2004,110,Abitibi River (110),Pulp,Other Softwood,Other Softwood,1825.620972
14433,2004,110,Abitibi River (110),Pulp,Poplar,Poplar/Birch,1168.959961
14434,2004,110,Abitibi River (110),Sawmill,Jack Pine,SPF,131203.8906
14435,2004,110,Abitibi River (110),Sawmill,Spruce,SPF,772765.5625
14436,2004,110,Abitibi River (110),Sawmill,Balsam Fir,SPF,49842.50391
14437,2004,110,Abitibi River (110),Sawmill,Other Softwood,Other Softwood,458.506012
14438,2004,110,Abitibi River (110),Sawmill,Other Softwood,Other Softwood,163.2100067
14439,2004,110,Abitibi River (110),Sawmill,White Birch,Poplar/Birch,243.7960052
14440,2004,110,Abitibi River (110),Sawmill,Poplar,Poplar/Birch,620.6290283
14441,2004,110,Abitibi River (110),Sawmill,White Pine,Red/White Pine,584.059021
14442,2004,110,Abitibi River (110),Sawmill,White Pine,Red/White Pine,11.01599979
14443,2004,110,Abitibi River (110),Veneer,White Birch,Poplar/Birch,78.78600311
14444,2004,110,Abitibi River (110),Veneer,Poplar,Poplar/Birch,54432.88672
14445,2004,110,Abitibi River (110),Veneer,Poplar,Poplar/Birch,5982.588867
14446,2004,110,Abitibi River (110),Veneer,White Birch,Poplar/Birch,3.575999975
14447,2004,120,Trout Lake (120),Composite,Poplar,Poplar/Birch,23488.77344
14448,2004,120,Trout Lake (120),Fuelwood,Jack Pine,SPF,93.51999664
14449,2004,120,Trout Lake (120),Paper,Jack Pine,SPF,22469.83398
14450,2004,120,Trout Lake (120),Paper,Spruce,SPF,84576.58594
14451,2004,120,Trout Lake (120),Paper,Balsam Fir,SPF,83.88300323
14452,2004,120,Trout Lake (120),Paper,Other Softwood,Other Softwood,15.45499992
14453,2004,120,Trout Lake (120),Paper,Poplar,Poplar/Birch,89413.72656
14454,2004,120,Trout Lake (120),Pulp,Jack Pine,SPF,34946.10938
14455,2004,120,Trout Lake (120),Pulp,Spruce,SPF,56118.35938
14456,2004,120,Trout Lake (120),Pulp,Balsam Fir,SPF,125.8219986
14457,2004,120,Trout Lake (120),Pulp,Other Softwood,Other Softwood,23.18300056
14458,2004,120,Trout Lake (120),Sawmill,Jack Pine,SPF,162471.5938
14459,2004,120,Trout Lake (120),Sawmill,Spruce,SPF,302379.25
14460,2004,130,Wabigoon (130),Composite,White Birch,Poplar/Birch,1378.360962
14461,2004,130,Wabigoon (130),Composite,Poplar,Poplar/Birch,30488.45703
14462,2004,130,Wabigoon (130),Other,Poplar,Poplar/Birch,37.43999863
14463,2004,130,Wabigoon (130),Paper,Jack Pine,SPF,76610.74219
14464,2004,130,Wabigoon (130),Paper,Spruce,SPF,85304.28906
14465,2004,130,Wabigoon (130),Paper,Balsam Fir,SPF,430.6879883
14466,2004,130,Wabigoon (130),Paper,White Birch,Poplar/Birch,86.03800201
14467,2004,130,Wabigoon (130),Paper,Poplar,Poplar/Birch,131654.0469
14468,2004,130,Wabigoon (130),Pulp,Jack Pine,SPF,130603.5078
14469,2004,130,Wabigoon (130),Pulp,Spruce,SPF,95422.21094
14470,2004,130,Wabigoon (130),Pulp,Balsam Fir,SPF,454.875
14471,2004,130,Wabigoon (130),Pulp,Poplar,Poplar/Birch,7638.371094
14472,2004,130,Wabigoon (130),Sawmill,Jack Pine,SPF,124863.0391
14473,2004,130,Wabigoon (130),Sawmill,Spruce,SPF,106084.1406
14474,2004,130,Wabigoon (130),Sawmill,Balsam Fir,SPF,3802.629883
14475,2004,130,Wabigoon (130),Sawmill,Other Softwood,Other Softwood,30.61599922
14476,2004,130,Wabigoon (130),Sawmill,Other Softwood,Other Softwood,227.2510071
14477,2004,130,Wabigoon (130),Sawmill,Poplar,Poplar/Birch,35.02700043
14478,2004,130,Wabigoon (130),Sawmill,Red Pine,Red/White Pine,1.807999969
14479,2004,130,Wabigoon (130),Veneer,Poplar,Poplar/Birch,2095.2229
14480,2004,140,Mazinaw-Lanark (140),Composite,White Pine,Red/White Pine,498.9809875
14481,2004,140,Mazinaw-Lanark (140),Composite,Red Pine,Red/White Pine,24.84799957
14482,2004,140,Mazinaw-Lanark (140),Fuelwood,Balsam Fir,SPF,61.41999817
14483,2004,140,Mazinaw-Lanark (140),Fuelwood,Maple,Hardwood,9834.424805
14484,2004,140,Mazinaw-Lanark (140),Fuelwood,Yellow Birch,Hardwood,19.10700035
14485,2004,140,Mazinaw-Lanark (140),Fuelwood,Oak,Hardwood,252.1170044
14486,2004,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,827.9390259
14487,2004,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,58.38600159
14488,2004,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,352.6589966
14489,2004,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,3.822000027
14490,2004,140,Mazinaw-Lanark (140),Fuelwood,White Pine,Red/White Pine,552.7800293
14491,2004,140,Mazinaw-Lanark (140),Other,Balsam Fir,SPF,8.984999657
14492,2004,140,Mazinaw-Lanark (140),Other,White Pine,Red/White Pine,90.98699951
14493,2004,140,Mazinaw-Lanark (140),Paper,Spruce,SPF,215.4609985
14494,2004,140,Mazinaw-Lanark (140),Paper,Balsam Fir,SPF,132.4689941
14495,2004,140,Mazinaw-Lanark (140),Paper,Other Softwood,Other Softwood,865.5560303
14496,2004,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,3.424000025
14497,2004,140,Mazinaw-Lanark (140),Paper,Maple,Hardwood,2089.14209
14498,2004,140,Mazinaw-Lanark (140),Paper,Yellow Birch,Hardwood,29.01099968
14499,2004,140,Mazinaw-Lanark (140),Paper,Oak,Hardwood,100.3339996
14500,2004,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,637.4619751
14501,2004,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,18.21100044
14502,2004,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,257.7489929
14503,2004,140,Mazinaw-Lanark (140),Paper,Other Hardwood,Hardwood,6.440000057
14504,2004,140,Mazinaw-Lanark (140),Paper,White Birch,Poplar/Birch,95.47899628
14505,2004,140,Mazinaw-Lanark (140),Paper,Poplar,Poplar/Birch,1083.874023
14506,2004,140,Mazinaw-Lanark (140),Paper,White Pine,Red/White Pine,767.6669922
14507,2004,140,Mazinaw-Lanark (140),Paper,Red Pine,Red/White Pine,38.23600006
14508,2004,140,Mazinaw-Lanark (140),Pulp,Other Softwood,Other Softwood,58.67100143
14509,2004,140,Mazinaw-Lanark (140),Pulp,Maple,Hardwood,10887.32227
14510,2004,140,Mazinaw-Lanark (140),Pulp,Yellow Birch,Hardwood,334.6090088
14511,2004,140,Mazinaw-Lanark (140),Pulp,Oak,Hardwood,1311.233032
14512,2004,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,2300.184082
14513,2004,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,334.6090088
14514,2004,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,1121.063965
14515,2004,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,251.8439941
14516,2004,140,Mazinaw-Lanark (140),Pulp,White Birch,Poplar/Birch,4008.160889
14517,2004,140,Mazinaw-Lanark (140),Pulp,Poplar,Poplar/Birch,12782.80957
14518,2004,140,Mazinaw-Lanark (140),Pulp,White Pine,Red/White Pine,983.8079834
14519,2004,140,Mazinaw-Lanark (140),Pulp,Red Pine,Red/White Pine,501.5469971
14520,2004,140,Mazinaw-Lanark (140),Sawmill,Spruce,SPF,930.9760132
14521,2004,140,Mazinaw-Lanark (140),Sawmill,Balsam Fir,SPF,254.7369995
14522,2004,140,Mazinaw-Lanark (140),Sawmill,Other Softwood,Other Softwood,1159.44104
14523,2004,140,Mazinaw-Lanark (140),Sawmill,Other Softwood,Other Softwood,272.6530151
14524,2004,140,Mazinaw-Lanark (140),Sawmill,Maple,Hardwood,3609
14525,2004,140,Mazinaw-Lanark (140),Sawmill,Yellow Birch,Hardwood,167.3200073
14526,2004,140,Mazinaw-Lanark (140),Sawmill,Oak,Hardwood,2555.957031
14527,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,392.776001
14528,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,293.348999
14529,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,0.59799999
14530,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,1422.218994
14531,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,5.902999878
14532,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,4.499000072
14533,2004,140,Mazinaw-Lanark (140),Sawmill,Maple,Hardwood,1699.39502
14534,2004,140,Mazinaw-Lanark (140),Sawmill,Yellow Birch,Hardwood,99.7440033
14535,2004,140,Mazinaw-Lanark (140),Sawmill,Oak,Hardwood,2123.235107
14536,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,86.27899933
14537,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,194.6649933
14538,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,0.479000002
14539,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,985.0869751
14540,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,1.601999998
14541,2004,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,2.815000057
14542,2004,140,Mazinaw-Lanark (140),Sawmill,White Birch,Poplar/Birch,981.5219727
14543,2004,140,Mazinaw-Lanark (140),Sawmill,Poplar,Poplar/Birch,7637.076172
14544,2004,140,Mazinaw-Lanark (140),Sawmill,White Pine,Red/White Pine,13678.7334
14545,2004,140,Mazinaw-Lanark (140),Sawmill,Red Pine,Red/White Pine,2736.168945
14546,2004,140,Mazinaw-Lanark (140),Sawmill,White Pine,Red/White Pine,2657.261963
14547,2004,140,Mazinaw-Lanark (140),Sawmill,Red Pine,Red/White Pine,1348.594971
14548,2004,140,Mazinaw-Lanark (140),Veneer,Maple,Hardwood,291.2130127
14549,2004,140,Mazinaw-Lanark (140),Veneer,Yellow Birch,Hardwood,34.4659996
14550,2004,140,Mazinaw-Lanark (140),Veneer,Oak,Hardwood,252.9049988
14551,2004,140,Mazinaw-Lanark (140),Veneer,Other Hardwood,Hardwood,8.876000404
14552,2004,140,Mazinaw-Lanark (140),Veneer,Other Hardwood,Hardwood,0.201000005
14553,2004,140,Mazinaw-Lanark (140),Veneer,Other Hardwood,Hardwood,8.812999725
14554,2004,140,Mazinaw-Lanark (140),Veneer,Other Hardwood,Hardwood,0.177000001
14555,2004,140,Mazinaw-Lanark (140),Veneer,Maple,Hardwood,3.50999999
14556,2004,140,Mazinaw-Lanark (140),Veneer,Yellow Birch,Hardwood,0.35800001
14557,2004,140,Mazinaw-Lanark (140),Veneer,Oak,Hardwood,9.19699955
14558,2004,140,Mazinaw-Lanark (140),Veneer,White Birch,Poplar/Birch,101.4069977
14559,2004,175,Caribou (175),Composite,White Birch,Poplar/Birch,1971.363037
14560,2004,175,Caribou (175),Composite,Poplar,Poplar/Birch,26953.70703
14561,2004,175,Caribou (175),Other,Jack Pine,SPF,193.7109985
14562,2004,175,Caribou (175),Other,Spruce,SPF,318.8269958
14563,2004,175,Caribou (175),Other,Balsam Fir,SPF,0.123000003
14564,2004,175,Caribou (175),Other,Other Softwood,Other Softwood,5.855999947
14565,2004,175,Caribou (175),Other,Other Softwood,Other Softwood,3.818000078
14566,2004,175,Caribou (175),Other,White Birch,Poplar/Birch,144.2129974
14567,2004,175,Caribou (175),Other,Poplar,Poplar/Birch,268.3399963
14568,2004,175,Caribou (175),Paper,Jack Pine,SPF,3559.025879
14569,2004,175,Caribou (175),Paper,Spruce,SPF,36022.54688
14570,2004,175,Caribou (175),Paper,Balsam Fir,SPF,751.7639771
14571,2004,175,Caribou (175),Paper,Other Softwood,Other Softwood,27.09199905
14572,2004,175,Caribou (175),Paper,White Birch,Poplar/Birch,15524.09863
14573,2004,175,Caribou (175),Paper,Poplar,Poplar/Birch,5276.569824
14574,2004,175,Caribou (175),Pulp,Jack Pine,SPF,28089.97266
14575,2004,175,Caribou (175),Pulp,Spruce,SPF,52353.32813
14576,2004,175,Caribou (175),Pulp,Balsam Fir,SPF,1.843000054
14577,2004,175,Caribou (175),Pulp,Other Softwood,Other Softwood,1085.667969
14578,2004,175,Caribou (175),Pulp,White Birch,Poplar/Birch,2588.978027
14579,2004,175,Caribou (175),Pulp,Poplar,Poplar/Birch,31590.94727
14580,2004,175,Caribou (175),Pulp,Poplar,Poplar/Birch,212.2149963
14581,2004,175,Caribou (175),Sawmill,Jack Pine,SPF,141299.5313
14582,2004,175,Caribou (175),Sawmill,Spruce,SPF,172626.5
14583,2004,175,Caribou (175),Sawmill,Balsam Fir,SPF,2150.200928
14584,2004,175,Caribou (175),Sawmill,Other Softwood,Other Softwood,2228.604004
14585,2004,175,Caribou (175),Sawmill,White Birch,Poplar/Birch,0.300999999
14586,2004,175,Caribou (175),Sawmill,Poplar,Poplar/Birch,51.06999969
14587,2004,175,Caribou (175),Sawmill,Red Pine,Red/White Pine,10.05000019
14588,2004,177,Dog River-Matawin (177),Composite,White Birch,Poplar/Birch,384.1080017
14589,2004,177,Dog River-Matawin (177),Composite,Poplar,Poplar/Birch,461.3599854
14590,2004,177,Dog River-Matawin (177),Fuelwood,White Birch,Poplar/Birch,990.3140259
14591,2004,177,Dog River-Matawin (177),Fuelwood,Poplar,Poplar/Birch,33.40299988
14592,2004,177,Dog River-Matawin (177),Fuelwood,White Birch,Poplar/Birch,32.9469986
14593,2004,177,Dog River-Matawin (177),Other,Jack Pine,SPF,2.203999996
14594,2004,177,Dog River-Matawin (177),Other,Spruce,SPF,128.677002
14595,2004,177,Dog River-Matawin (177),Other,Balsam Fir,SPF,0.995000005
14596,2004,177,Dog River-Matawin (177),Other,White Birch,Poplar/Birch,169.0370026
14597,2004,177,Dog River-Matawin (177),Other,Poplar,Poplar/Birch,4.394000053
14598,2004,177,Dog River-Matawin (177),Paper,Jack Pine,SPF,8461.777344
14599,2004,177,Dog River-Matawin (177),Paper,Spruce,SPF,60334.92578
14600,2004,177,Dog River-Matawin (177),Paper,Balsam Fir,SPF,11904.98438
14601,2004,177,Dog River-Matawin (177),Paper,White Birch,Poplar/Birch,15035.50977
14602,2004,177,Dog River-Matawin (177),Paper,Poplar,Poplar/Birch,4015.899902
14603,2004,177,Dog River-Matawin (177),Pulp,Jack Pine,SPF,39522.79688
14604,2004,177,Dog River-Matawin (177),Pulp,Spruce,SPF,53171.54688
14605,2004,177,Dog River-Matawin (177),Pulp,Balsam Fir,SPF,11190.98145
14606,2004,177,Dog River-Matawin (177),Pulp,Other Softwood,Other Softwood,1135.530029
14607,2004,177,Dog River-Matawin (177),Pulp,White Birch,Poplar/Birch,24160.99609
14608,2004,177,Dog River-Matawin (177),Pulp,Poplar,Poplar/Birch,116916.4219
14609,2004,177,Dog River-Matawin (177),Pulp,Poplar,Poplar/Birch,369.5599976
14610,2004,177,Dog River-Matawin (177),Sawmill,Jack Pine,SPF,53729.04297
14611,2004,177,Dog River-Matawin (177),Sawmill,Spruce,SPF,116120.3984
14612,2004,177,Dog River-Matawin (177),Sawmill,Balsam Fir,SPF,19915.38672
14613,2004,177,Dog River-Matawin (177),Sawmill,Other Softwood,Other Softwood,1288.63501
14614,2004,177,Dog River-Matawin (177),Sawmill,White Birch,Poplar/Birch,2123.388916
14615,2004,177,Dog River-Matawin (177),Sawmill,Poplar,Poplar/Birch,24969.58203
14616,2004,177,Dog River-Matawin (177),Sawmill,Poplar,Poplar/Birch,196.2830048
14617,2004,177,Dog River-Matawin (177),Sawmill,White Pine,Red/White Pine,10.93099976
14618,2004,177,Dog River-Matawin (177),Sawmill,White Pine,Red/White Pine,0.575999975
14619,2004,177,Dog River-Matawin (177),Veneer,White Birch,Poplar/Birch,434.5820007
14620,2004,177,Dog River-Matawin (177),Veneer,Poplar,Poplar/Birch,326.8359985
14621,2004,210,Spanish (210),Composite,White Birch,Poplar/Birch,2367.086914
14622,2004,210,Spanish (210),Composite,Poplar,Poplar/Birch,172990.0156
14623,2004,210,Spanish (210),Composite,Poplar,Poplar/Birch,3279.243896
14624,2004,210,Spanish (210),Fuelwood,Jack Pine,SPF,55.12400055
14625,2004,210,Spanish (210),Fuelwood,Spruce,SPF,113.512001
14626,2004,210,Spanish (210),Pulp,Jack Pine,SPF,9671.738281
14627,2004,210,Spanish (210),Pulp,Spruce,SPF,2341.471924
14628,2004,210,Spanish (210),Pulp,Balsam Fir,SPF,132.2200012
14629,2004,210,Spanish (210),Pulp,White Birch,Poplar/Birch,1400.08606
14630,2004,210,Spanish (210),Pulp,Poplar,Poplar/Birch,904.2160034
14631,2004,210,Spanish (210),Pulp,White Pine,Red/White Pine,1326.969971
14632,2004,210,Spanish (210),Pulp,Red Pine,Red/White Pine,494.6069946
14633,2004,210,Spanish (210),Sawmill,Jack Pine,SPF,606577.1875
14634,2004,210,Spanish (210),Sawmill,Spruce,SPF,263453
14635,2004,210,Spanish (210),Sawmill,Balsam Fir,SPF,22763.92773
14636,2004,210,Spanish (210),Sawmill,White Birch,Poplar/Birch,395.2149963
14637,2004,210,Spanish (210),Sawmill,Poplar,Poplar/Birch,0.790000021
14638,2004,210,Spanish (210),Sawmill,White Pine,Red/White Pine,3962.298096
14639,2004,210,Spanish (210),Sawmill,Red Pine,Red/White Pine,1309.041992
14640,2004,210,Spanish (210),Sawmill,White Pine,Red/White Pine,1255.217041
14641,2004,210,Spanish (210),Sawmill,Red Pine,Red/White Pine,895.7030029
14642,2004,210,Spanish (210),Veneer,Yellow Birch,Hardwood,1.34800005
14643,2004,210,Spanish (210),Veneer,White Birch,Poplar/Birch,231.3470001
14644,2004,210,Spanish (210),Veneer,Poplar,Poplar/Birch,19438.46484
14645,2004,210,Spanish (210),Veneer,Red Pine,Red/White Pine,371.1659851
14646,2004,210,Spanish (210),Veneer,Red Pine,Red/White Pine,1.754999995
14647,2004,220,Bancroft-Minden (220),Composite,Other Softwood,Other Softwood,0
14648,2004,220,Bancroft-Minden (220),Composite,Poplar,Poplar/Birch,2643.864014
14649,2004,220,Bancroft-Minden (220),Composite,White Pine,Red/White Pine,554.0150146
14650,2004,220,Bancroft-Minden (220),Composite,Red Pine,Red/White Pine,276.8269958
14651,2004,220,Bancroft-Minden (220),Fuelwood,Jack Pine,SPF,8.300000191
14652,2004,220,Bancroft-Minden (220),Fuelwood,Maple,Hardwood,23164.00781
14653,2004,220,Bancroft-Minden (220),Fuelwood,Yellow Birch,Hardwood,6.909999847
14654,2004,220,Bancroft-Minden (220),Fuelwood,Oak,Hardwood,51.82300186
14655,2004,220,Bancroft-Minden (220),Fuelwood,Other Hardwood,Hardwood,6.909999847
14656,2004,220,Bancroft-Minden (220),Fuelwood,Other Hardwood,Hardwood,3.454999924
14657,2004,220,Bancroft-Minden (220),Fuelwood,Other Hardwood,Hardwood,3.454999924
14658,2004,220,Bancroft-Minden (220),Fuelwood,Other Hardwood,Hardwood,1.726999998
14659,2004,220,Bancroft-Minden (220),Paper,Other Softwood,Other Softwood,551.7360229
14660,2004,220,Bancroft-Minden (220),Paper,Spruce,SPF,1539.192017
14661,2004,220,Bancroft-Minden (220),Paper,Balsam Fir,SPF,1159.935059
14662,2004,220,Bancroft-Minden (220),Paper,Other Softwood,Other Softwood,269.5299988
14663,2004,220,Bancroft-Minden (220),Paper,Maple,Hardwood,825.0289917
14664,2004,220,Bancroft-Minden (220),Paper,Yellow Birch,Hardwood,11.92800045
14665,2004,220,Bancroft-Minden (220),Paper,Oak,Hardwood,39.49499893
14666,2004,220,Bancroft-Minden (220),Paper,Other Hardwood,Hardwood,251.5650024
14667,2004,220,Bancroft-Minden (220),Paper,Other Hardwood,Hardwood,5.826000214
14668,2004,220,Bancroft-Minden (220),Paper,Other Hardwood,Hardwood,101.8809967
14669,2004,220,Bancroft-Minden (220),Paper,Other Hardwood,Hardwood,4.245999813
14670,2004,220,Bancroft-Minden (220),Paper,White Birch,Poplar/Birch,902.1119995
14671,2004,220,Bancroft-Minden (220),Paper,Poplar,Poplar/Birch,1933.301025
14672,2004,220,Bancroft-Minden (220),Paper,White Pine,Red/White Pine,852.3150024
14673,2004,220,Bancroft-Minden (220),Paper,Red Pine,Red/White Pine,425.9049988
14674,2004,220,Bancroft-Minden (220),Pulp,Other Softwood,Other Softwood,0
14675,2004,220,Bancroft-Minden (220),Pulp,Spruce,SPF,18.91399956
14676,2004,220,Bancroft-Minden (220),Pulp,Balsam Fir,SPF,9.470999718
14677,2004,220,Bancroft-Minden (220),Pulp,Maple,Hardwood,5970.800781
14678,2004,220,Bancroft-Minden (220),Pulp,Yellow Birch,Hardwood,200.2100067
14679,2004,220,Bancroft-Minden (220),Pulp,Oak,Hardwood,491.9849854
14680,2004,220,Bancroft-Minden (220),Pulp,Other Hardwood,Hardwood,1068.755005
14681,2004,220,Bancroft-Minden (220),Pulp,Other Hardwood,Hardwood,171.2769928
14682,2004,220,Bancroft-Minden (220),Pulp,Other Hardwood,Hardwood,490.4379883
14683,2004,220,Bancroft-Minden (220),Pulp,Other Hardwood,Hardwood,140.048996
14684,2004,220,Bancroft-Minden (220),Pulp,White Birch,Poplar/Birch,2316.528076
14685,2004,220,Bancroft-Minden (220),Pulp,Poplar,Poplar/Birch,29403.65039
14686,2004,220,Bancroft-Minden (220),Pulp,White Pine,Red/White Pine,734.6939697
14687,2004,220,Bancroft-Minden (220),Pulp,Red Pine,Red/White Pine,510.1430054
14688,2004,220,Bancroft-Minden (220),Sawmill,Jack Pine,SPF,739.5430298
14689,2004,220,Bancroft-Minden (220),Sawmill,Spruce,SPF,3168.416016
14690,2004,220,Bancroft-Minden (220),Sawmill,Balsam Fir,SPF,747.4569702
14691,2004,220,Bancroft-Minden (220),Sawmill,Other Softwood,Other Softwood,0.307000011
14692,2004,220,Bancroft-Minden (220),Sawmill,Other Softwood,Other Softwood,710.4429932
14693,2004,220,Bancroft-Minden (220),Sawmill,Other Softwood,Other Softwood,121.3939972
14694,2004,220,Bancroft-Minden (220),Sawmill,Maple,Hardwood,9638.53125
14695,2004,220,Bancroft-Minden (220),Sawmill,Yellow Birch,Hardwood,436.5849915
14696,2004,220,Bancroft-Minden (220),Sawmill,Oak,Hardwood,541.3670044
14697,2004,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,959.8560181
14698,2004,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,436.3540039
14699,2004,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,635.9530029
14700,2004,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,5.967999935
14701,2004,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,2.753000021
14702,2004,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,115.0670013
14703,2004,220,Bancroft-Minden (220),Sawmill,Maple,Hardwood,8425.141602
14704,2004,220,Bancroft-Minden (220),Sawmill,Yellow Birch,Hardwood,443.2619934
